datetime,current_mcp,pred_t+15min,pred_t+1hr,pred_t+2hr,actual_t1,actual_t4,actual_t8,decision,confidence,reason,correct_prediction
2019-01-07 02:00:00,1799.84,1867.7200927734375,1910.9306640625,1863.3245849609375,1800.34,1780.33,1900.89,BUY,0.5961,"Upward move of 3.77%. Strength=0.65×vol, Regime=midday.",True
2019-01-07 02:15:00,1800.34,1867.7200927734375,1898.006591796875,1862.9769287109375,1796.63,1796.68,1958.93,BUY,0.5915,"Upward move of 3.74%. Strength=0.65×vol, Regime=midday.",False
2019-01-07 02:30:00,1796.63,1834.3358154296875,1849.342529296875,1826.1292724609375,1780.76,1830.92,1974.99,BUY,0.3317,"Upward move of 2.10%. Strength=0.36×vol, Regime=midday.",False
2019-01-07 02:45:00,1780.76,1834.3358154296875,1846.2703857421875,1822.691650390625,1780.33,1840.11,2220.17,BUY,0.4755,"Upward move of 3.01%. Strength=0.52×vol, Regime=midday.",False
2019-01-07 03:00:00,1780.33,1834.3358154296875,1861.4144287109375,1978.695068359375,1796.68,1900.89,2654.32,BUY,0.4794,"Upward move of 3.03%. Strength=0.52×vol, Regime=midday.",True
2019-01-07 03:15:00,1796.68,1834.3358154296875,1865.8778076171875,1976.854736328125,1830.92,1958.93,2898.8,BUY,0.3312,"Upward move of 2.10%. Strength=0.36×vol, Regime=midday.",True
2019-01-07 03:30:00,1830.92,1869.6495361328125,1907.2021484375,2048.16162109375,1840.11,1974.99,2935.58,BUY,0.3343,"Upward move of 2.12%. Strength=0.36×vol, Regime=midday.",True
2019-01-07 03:45:00,1840.11,1869.6495361328125,1911.5189208984375,2048.16162109375,1900.89,2220.17,2992.83,BUY,0.2537,"Upward move of 1.61%. Strength=0.28×vol, Regime=midday.",True
2019-01-07 04:00:00,1900.89,1931.49755859375,2085.878662109375,2180.7763671875,1958.93,2654.32,3309.18,BUY,0.2545,"Upward move of 1.61%. Strength=0.28×vol, Regime=midday.",True
2019-01-07 04:15:00,1958.93,1970.5240478515625,2114.976318359375,2199.09130859375,1974.99,2898.8,3633.01,HOLD,0.0102,Weak signal vs volatility,True
2019-01-07 04:30:00,1974.99,1987.1024169921875,2140.3095703125,2233.7529296875,2220.17,2935.58,3909.39,HOLD,0.0106,Weak signal vs volatility,True
2019-01-07 04:45:00,2220.17,2218.931884765625,2386.207275390625,2296.208251953125,2654.32,2992.83,4300.61,HOLD,0.0,Prediction below noise floor,False
2019-01-07 05:00:00,2654.32,2639.402587890625,2782.837890625,2663.428955078125,2898.8,3309.18,4800.28,HOLD,0.0097,Weak signal vs volatility,False
2019-01-07 05:15:00,2898.8,2837.446533203125,2892.505859375,3010.35302734375,2935.58,3633.01,5200.37,SELL,0.3345,"Downward move of 2.12%. Strength=0.36×vol, Regime=midday.",False
2019-01-07 05:30:00,2935.58,2890.7314453125,2929.186767578125,3060.123046875,2992.83,3909.39,5903.7,HOLD,0.2415,"Downward move of 1.53%. Strength=0.26×vol, Regime=midday.",False
2019-01-07 05:45:00,2992.83,2943.1455078125,2970.0458984375,3191.6494140625,3309.18,4300.61,6271.23,SELL,0.2624,"Downward move of 1.66%. Strength=0.29×vol, Regime=midday.",False
2019-01-07 06:00:00,3309.18,3282.553466796875,3259.6044921875,3630.929443359375,3633.01,4800.28,6914.44,HOLD,0.0139,Weak signal vs volatility,False
2019-01-07 06:15:00,3633.01,3571.2861328125,3508.662841796875,3814.63720703125,3909.39,5200.37,6571.0,SELL,0.2685,"Downward move of 1.70%. Strength=0.29×vol, Regime=midday.",False
2019-01-07 06:30:00,3909.39,3786.88720703125,3713.89208984375,4043.549560546875,4300.61,5903.7,6500.64,SELL,0.4952,"Downward move of 3.13%. Strength=0.54×vol, Regime=midday.",False
2019-01-07 06:45:00,4300.61,4206.90478515625,4151.06396484375,4241.318359375,4800.28,6271.23,6000.89,SELL,0.3444,"Downward move of 2.18%. Strength=0.38×vol, Regime=midday.",False
2019-01-07 07:00:00,4800.28,4651.46142578125,4520.3115234375,5265.46630859375,5200.37,6914.44,6500.78,SELL,0.49,"Downward move of 3.10%. Strength=0.53×vol, Regime=midday.",False
2019-01-07 07:15:00,5200.37,5094.85107421875,4944.544921875,5611.09912109375,5903.7,6571.0,6000.2,SELL,0.3207,"Downward move of 2.03%. Strength=0.35×vol, Regime=midday.",False
2019-01-07 07:30:00,5903.7,5766.21435546875,5386.00244140625,6830.6162109375,6271.23,6500.64,6000.59,SELL,0.3681,"Downward move of 2.33%. Strength=0.40×vol, Regime=midday.",False
2019-01-07 07:45:00,6271.23,6178.5244140625,5804.1318359375,7579.9580078125,6914.44,6000.89,6000.95,HOLD,0.2336,"Downward move of 1.48%. Strength=0.25×vol, Regime=midday.",False
2019-01-07 08:00:00,6914.44,6588.15283203125,6421.72998046875,7702.54541015625,6571.0,6500.78,5689.19,STRONG SELL,0.7458,"Downward move of 4.72%. Strength=0.81×vol, Regime=midday.",True
2019-01-07 08:15:00,6571.0,6411.658203125,6027.6708984375,7763.2880859375,6500.64,6000.2,4999.87,SELL,0.3832,"Downward move of 2.42%. Strength=0.42×vol, Regime=midday.",True
2019-01-07 08:30:00,6500.64,6257.2255859375,5899.02880859375,7702.43408203125,6000.89,6000.59,4999.35,SELL,0.5918,"Downward move of 3.74%. Strength=0.65×vol, Regime=midday.",True
2019-01-07 08:45:00,6000.89,5994.71533203125,5503.82861328125,6880.84033203125,6500.78,6000.95,4826.73,HOLD,0.0,Prediction below noise floor,False
2019-01-07 09:00:00,6500.78,6270.99560546875,5843.02392578125,7628.15087890625,6000.2,5689.19,5895.7,SELL,0.5586,"Downward move of 3.53%. Strength=0.61×vol, Regime=midday.",True
2019-01-07 09:15:00,6000.2,5851.99169921875,5402.64794921875,6842.97265625,6000.59,4999.87,6000.48,SELL,0.3904,"Downward move of 2.47%. Strength=0.43×vol, Regime=midday.",False
2019-01-07 09:30:00,6000.59,6001.1708984375,5438.57275390625,6337.4580078125,6000.95,4999.35,6000.11,HOLD,0.0,Prediction below noise floor,True
2019-01-07 09:45:00,6000.95,5999.66259765625,5401.9921875,6239.08984375,5689.19,4826.73,5900.08,HOLD,0.0,Prediction below noise floor,True
2019-01-07 10:00:00,5689.19,5637.9580078125,5048.16845703125,5157.7001953125,4999.87,5895.7,4826.41,HOLD,0.0155,Weak signal vs volatility,True
2019-01-07 10:15:00,4999.87,4908.8349609375,4601.173828125,4740.3798828125,4999.35,6000.48,4499.74,SELL,0.2878,"Downward move of 1.82%. Strength=0.31×vol, Regime=midday.",True
2019-01-07 10:30:00,4999.35,4908.8349609375,4618.51806640625,4767.8544921875,4826.73,6000.11,4272.72,SELL,0.2861,"Downward move of 1.81%. Strength=0.31×vol, Regime=midday.",True
2019-01-07 10:45:00,4826.73,4698.3505859375,4457.9033203125,4574.431640625,5895.7,5900.08,3950.82,SELL,0.4204,"Downward move of 2.66%. Strength=0.46×vol, Regime=midday.",False
2019-01-07 11:00:00,5895.7,5665.04638671875,5111.66064453125,5654.498046875,6000.48,4826.41,3499.39,SELL,0.6183,"Downward move of 3.91%. Strength=0.67×vol, Regime=midday.",False
2019-01-07 11:15:00,6000.48,5990.8798828125,5301.39111328125,5712.181640625,6000.11,4499.74,3499.38,HOLD,0.0,Prediction below noise floor,True
2019-01-07 11:30:00,6000.11,5841.70068359375,5244.20556640625,5686.16748046875,5900.08,4272.72,3499.55,SELL,0.4173,"Downward move of 2.64%. Strength=0.46×vol, Regime=midday.",True
2019-01-07 11:45:00,5900.08,5762.37890625,5120.828125,5664.1796875,4826.41,3950.82,3499.16,SELL,0.3689,"Downward move of 2.33%. Strength=0.40×vol, Regime=midday.",True
2019-01-07 12:00:00,4826.41,4675.59033203125,4260.05712890625,4306.34814453125,4499.74,3499.39,3500.52,SELL,0.4939,"Downward move of 3.12%. Strength=0.54×vol, Regime=midday.",True
2019-01-07 12:15:00,4499.74,4372.55712890625,4065.39599609375,4094.778076171875,4272.72,3499.38,3500.62,SELL,0.4467,"Downward move of 2.83%. Strength=0.49×vol, Regime=midday.",True
2019-01-07 12:30:00,4272.72,4227.748046875,3958.65234375,3855.083984375,3950.82,3499.55,3510.71,HOLD,0.0181,Weak signal vs volatility,True
2019-01-07 12:45:00,3950.82,3865.107421875,3647.344970703125,3698.00146484375,3499.39,3499.16,3589.88,SELL,0.3429,"Downward move of 2.17%. Strength=0.37×vol, Regime=midday.",True
2019-01-07 13:00:00,3499.39,3472.97314453125,3592.535888671875,3784.96484375,3499.38,3500.52,3499.62,HOLD,0.013,Weak signal vs volatility,True
2019-01-07 13:15:00,3499.38,3472.97314453125,3592.535888671875,3814.021240234375,3499.55,3500.62,4250.31,HOLD,0.013,Weak signal vs volatility,False
2019-01-07 13:30:00,3499.55,3502.488525390625,3639.643798828125,3813.826904296875,3499.16,3510.71,4500.83,HOLD,0.0,Prediction below noise floor,False
2019-01-07 13:45:00,3499.16,3473.080322265625,3592.535888671875,3831.450439453125,3500.52,3589.88,4850.47,HOLD,0.0129,Weak signal vs volatility,False
2019-01-07 14:00:00,3500.52,3550.79150390625,3716.7138671875,3959.4677734375,3500.62,3499.62,4999.59,HOLD,0.0248,Weak signal vs volatility,True
2019-01-07 14:15:00,3500.62,3550.79150390625,3716.7138671875,3961.783203125,3510.71,4250.31,4970.1,HOLD,0.0247,Weak signal vs volatility,True
2019-01-07 14:30:00,3510.71,3565.737548828125,3734.578857421875,3954.25537109375,3589.88,4500.83,5500.92,HOLD,0.2477,"Upward move of 1.57%. Strength=0.27×vol, Regime=midday.",True
2019-01-07 14:45:00,3589.88,3602.897216796875,3787.275146484375,3996.32861328125,3499.62,4850.47,5769.53,HOLD,0.0,Prediction below noise floor,False
2019-01-07 15:00:00,3499.62,3527.62060546875,3740.21435546875,4286.80517578125,4250.31,4999.59,5087.81,HOLD,0.0138,Weak signal vs volatility,True
2019-01-07 15:15:00,4250.31,4234.4306640625,4370.13427734375,5498.6474609375,4500.83,4970.1,5758.38,HOLD,0.0,Prediction below noise floor,False
2019-01-07 15:30:00,4500.83,4541.15869140625,4699.8740234375,6197.63818359375,4850.47,5500.92,6000.09,HOLD,0.0154,Weak signal vs volatility,True
2019-01-07 15:45:00,4850.47,4795.66162109375,5067.7841796875,6823.82275390625,4999.59,5769.53,6020.95,HOLD,0.0195,Weak signal vs volatility,False
2019-01-07 16:00:00,4999.59,5009.99951171875,5514.1796875,8748.697265625,4970.1,5087.81,6189.13,HOLD,0.0,Prediction below noise floor,False
2019-01-07 16:15:00,4970.1,4887.5869140625,5390.4833984375,8734.767578125,5500.92,5758.38,6222.16,BUY,0.2624,"Upward move of 1.66%. Strength=0.29×vol, Regime=midday.",False
2019-01-07 16:30:00,5500.92,5422.806640625,6140.67236328125,8647.576171875,5769.53,6000.09,6281.59,HOLD,0.0245,Weak signal vs volatility,False
2019-01-07 16:45:00,5769.53,5789.2138671875,6581.35205078125,8621.8857421875,5087.81,6020.95,6287.44,HOLD,0.0,Prediction below noise floor,False
2019-01-07 17:00:00,5087.81,5158.13916015625,5842.7548828125,8397.6513671875,5758.38,6189.13,6313.07,HOLD,0.0238,Weak signal vs volatility,True
2019-01-07 17:15:00,5758.38,5833.55322265625,6634.78271484375,8431.2216796875,6000.09,6222.16,6321.54,HOLD,0.0225,Weak signal vs volatility,True
2019-01-07 17:30:00,6000.09,6046.63916015625,6800.61572265625,8531.78515625,6020.95,6281.59,6069.81,HOLD,0.0134,Weak signal vs volatility,True
2019-01-07 17:45:00,6020.95,6264.8271484375,6948.86376953125,8383.3486328125,6189.13,6287.44,6000.07,BUY,0.6402,"Upward move of 4.05%. Strength=0.70×vol, Regime=midday.",True
2019-01-07 18:00:00,6189.13,6571.7080078125,6458.86328125,7480.111328125,6222.16,6313.07,5800.55,STRONG BUY,0.977,"Upward move of 6.18%. Strength=1.07×vol, Regime=midday.",True
2019-01-07 18:15:00,6222.16,6671.509765625,6695.32861328125,7213.97021484375,6281.59,6321.54,5300.99,STRONG BUY,1.0,"Upward move of 7.22%. Strength=1.25×vol, Regime=midday.",True
2019-01-07 18:30:00,6281.59,6680.03857421875,6719.80615234375,7258.8818359375,6287.44,6069.81,5200.4,STRONG BUY,1.0,"Upward move of 6.34%. Strength=1.09×vol, Regime=midday.",True
2019-01-07 18:45:00,6287.44,6680.03857421875,6719.80615234375,7241.740234375,6313.07,6000.07,5000.97,STRONG BUY,0.9869,"Upward move of 6.24%. Strength=1.08×vol, Regime=midday.",True
2019-01-07 19:00:00,6313.07,6378.69921875,6513.50927734375,6606.1181640625,6321.54,5800.55,4731.29,HOLD,0.0179,Weak signal vs volatility,True
2019-01-07 19:15:00,6321.54,6377.49560546875,6524.384765625,6528.5830078125,6069.81,5300.99,4694.98,HOLD,0.0153,Weak signal vs volatility,False
2019-01-07 19:30:00,6069.81,6254.05419921875,6145.0615234375,6578.3095703125,6000.07,5200.4,4000.7,BUY,0.4797,"Upward move of 3.04%. Strength=0.52×vol, Regime=midday.",False
2019-01-07 19:45:00,6000.07,6035.8662109375,6049.41064453125,6561.97412109375,5800.55,5000.97,3599.76,HOLD,0.0103,Weak signal vs volatility,False
2019-01-07 20:00:00,5800.55,5811.30322265625,5915.0361328125,6576.21337890625,5300.99,4731.29,3200.22,HOLD,0.0,Prediction below noise floor,False
2019-01-07 20:15:00,5300.99,5330.1005859375,5518.22314453125,6840.0234375,5200.4,4694.98,3250.91,HOLD,0.0095,Weak signal vs volatility,False
2019-01-07 20:30:00,5200.4,5231.92333984375,5471.83740234375,6781.05126953125,5000.97,4000.7,3250.06,HOLD,0.0105,Weak signal vs volatility,False
2019-01-07 20:45:00,5000.97,5129.7001953125,5271.03759765625,6594.650390625,4731.29,3599.76,3017.56,BUY,0.4068,"Upward move of 2.57%. Strength=0.44×vol, Regime=midday.",False
2019-01-07 21:00:00,4731.29,4635.53173828125,4650.25927734375,5337.638671875,4694.98,3200.22,2599.72,SELL,0.3199,"Downward move of 2.02%. Strength=0.35×vol, Regime=midday.",True
2019-01-07 21:15:00,4694.98,4635.53173828125,4598.28759765625,5323.1455078125,4000.7,3250.91,2410.02,HOLD,0.0218,Weak signal vs volatility,True
2019-01-07 21:30:00,4000.7,3983.603759765625,3964.466064453125,4547.86328125,3599.76,3250.06,2240.72,HOLD,0.0,Prediction below noise floor,True
2019-01-07 21:45:00,3599.76,3600.19140625,3658.478515625,4060.8447265625,3200.22,3017.56,2250.3,HOLD,0.0,Prediction below noise floor,False
2019-01-07 22:00:00,3200.22,3204.762451171875,3262.678955078125,3318.81298828125,3250.91,2599.72,2220.33,HOLD,0.0,Prediction below noise floor,True
2019-01-07 22:15:00,3250.91,3253.302490234375,3311.6826171875,3415.2197265625,3250.06,2410.02,1999.84,HOLD,0.0,Prediction below noise floor,False
2019-01-07 22:30:00,3250.06,3244.8173828125,3283.259521484375,3387.125244140625,3017.56,2240.72,1999.59,HOLD,0.0,Prediction below noise floor,True
2019-01-07 22:45:00,3017.56,3024.60400390625,3116.316650390625,3195.416748046875,2599.72,2250.3,1850.32,HOLD,0.0,Prediction below noise floor,False
2019-01-07 23:00:00,2599.72,2589.9609375,2669.46044921875,2593.433349609375,2410.02,2220.33,1999.41,HOLD,0.0,Prediction below noise floor,True
2019-01-07 23:15:00,2410.02,2425.72412109375,2525.677978515625,2464.8740234375,2240.72,1999.84,1999.16,HOLD,0.0112,Weak signal vs volatility,False
2019-01-07 23:30:00,2240.72,2241.9091796875,2377.370849609375,2356.67431640625,2250.3,1999.59,1830.76,HOLD,0.0,Prediction below noise floor,True
2019-01-07 23:45:00,2250.3,2267.099365234375,2390.485595703125,2359.09716796875,2220.33,1850.32,1840.16,HOLD,0.0129,Weak signal vs volatility,False
2019-01-08 00:00:00,2220.33,2227.457763671875,2265.301513671875,2207.0322265625,1999.84,1999.41,1830.29,HOLD,0.0,Prediction below noise floor,False
2019-01-08 00:15:00,1999.84,2043.8818359375,2086.19287109375,2070.537109375,1999.59,1999.16,1830.06,BUY,0.3481,"Upward move of 2.20%. Strength=0.38×vol, Regime=midday.",False
2019-01-08 00:30:00,1999.59,2041.37451171875,2075.05224609375,2059.468505859375,1850.32,1830.76,1830.28,BUY,0.3303,"Upward move of 2.09%. Strength=0.36×vol, Regime=midday.",False
2019-01-08 00:45:00,1850.32,1869.6495361328125,1914.806396484375,1893.0762939453125,1999.41,1840.16,1830.04,HOLD,0.018,Weak signal vs volatility,True
2019-01-08 01:00:00,1999.41,2016.0665283203125,2020.3951416015625,1996.1776123046875,1999.16,1830.29,1830.12,HOLD,0.0144,Weak signal vs volatility,False
2019-01-08 01:15:00,1999.16,2006.9656982421875,1996.97412109375,1957.01220703125,1830.76,1830.06,1826.66,HOLD,0.0,Prediction below noise floor,False
2019-01-08 01:30:00,1830.76,1869.6495361328125,1887.4144287109375,1861.7864990234375,1840.16,1830.28,1840.42,BUY,0.3357,"Upward move of 2.12%. Strength=0.37×vol, Regime=midday.",True
2019-01-08 01:45:00,1840.16,1869.6495361328125,1884.997802734375,1860.4549560546875,1830.29,1830.04,1830.95,BUY,0.2533,"Upward move of 1.60%. Strength=0.28×vol, Regime=midday.",False
2019-01-08 02:00:00,1830.29,1869.6495361328125,1882.9510498046875,1877.369384765625,1830.06,1830.12,1941.36,BUY,0.3399,"Upward move of 2.15%. Strength=0.37×vol, Regime=midday.",False
2019-01-08 02:15:00,1830.06,1869.6495361328125,1884.5635986328125,1879.534912109375,1830.28,1826.66,1965.16,BUY,0.3419,"Upward move of 2.16%. Strength=0.37×vol, Regime=midday.",True
2019-01-08 02:30:00,1830.28,1869.6495361328125,1884.84326171875,1879.534912109375,1830.04,1840.42,2020.14,BUY,0.34,"Upward move of 2.15%. Strength=0.37×vol, Regime=midday.",False
2019-01-08 02:45:00,1830.04,1869.6495361328125,1884.84326171875,1889.92724609375,1830.12,1830.95,2220.86,BUY,0.3421,"Upward move of 2.16%. Strength=0.37×vol, Regime=midday.",True
2019-01-08 03:00:00,1830.12,1869.6495361328125,1903.5150146484375,2062.3701171875,1826.66,1941.36,2584.65,BUY,0.3414,"Upward move of 2.16%. Strength=0.37×vol, Regime=midday.",False
2019-01-08 03:15:00,1826.66,1869.6495361328125,1904.526611328125,2063.701904296875,1840.42,1965.16,2738.77,BUY,0.372,"Upward move of 2.35%. Strength=0.41×vol, Regime=midday.",True
2019-01-08 03:30:00,1840.42,1869.6495361328125,1901.646484375,2051.14453125,1830.95,2020.14,2692.93,BUY,0.251,"Upward move of 1.59%. Strength=0.27×vol, Regime=midday.",False
2019-01-08 03:45:00,1830.95,1869.6495361328125,1901.497802734375,2047.06591796875,1941.36,2220.86,2749.0,BUY,0.3341,"Upward move of 2.11%. Strength=0.36×vol, Regime=midday.",True
2019-01-08 04:00:00,1941.36,1970.5240478515625,2076.48486328125,2163.00634765625,1965.16,2584.65,2984.93,HOLD,0.2374,"Upward move of 1.50%. Strength=0.26×vol, Regime=midday.",True
2019-01-08 04:15:00,1965.16,1986.1748046875,2097.29541015625,2198.680908203125,2020.14,2738.77,3163.67,HOLD,0.0184,Weak signal vs volatility,True
2019-01-08 04:30:00,2020.14,2057.46826171875,2179.540283203125,2230.046875,2220.86,2692.93,3638.12,BUY,0.292,"Upward move of 1.85%. Strength=0.32×vol, Regime=midday.",True
2019-01-08 04:45:00,2220.86,2227.81494140625,2343.28125,2291.25634765625,2584.65,2749.0,3842.24,HOLD,0.0,Prediction below noise floor,True
2019-01-08 05:00:00,2584.65,2556.37158203125,2667.244384765625,2544.1435546875,2738.77,2984.93,4000.5,HOLD,0.0189,Weak signal vs volatility,False
2019-01-08 05:15:00,2738.77,2701.931884765625,2806.714111328125,2789.3857421875,2692.93,3163.67,4469.13,HOLD,0.0232,Weak signal vs volatility,True
2019-01-08 05:30:00,2692.93,2652.415771484375,2789.578369140625,2671.645751953125,2749.0,3638.12,5469.49,HOLD,0.2378,"Upward move of 1.50%. Strength=0.26×vol, Regime=midday.",False
2019-01-08 05:45:00,2749.0,2720.92822265625,2821.372802734375,2808.5322265625,2984.93,3842.24,5689.83,HOLD,0.0176,Weak signal vs volatility,False
2019-01-08 06:00:00,2984.93,2943.1455078125,2939.864990234375,3094.980224609375,3163.67,4000.5,5999.33,HOLD,0.0241,Weak signal vs volatility,False
2019-01-08 06:15:00,3163.67,3122.690673828125,3119.616455078125,3215.302490234375,3638.12,4469.13,5489.28,HOLD,0.0223,Weak signal vs volatility,False
2019-01-08 06:30:00,3638.12,3575.7802734375,3470.497802734375,3597.426513671875,3842.24,5469.49,4999.1,SELL,0.2708,"Downward move of 1.71%. Strength=0.30×vol, Regime=midday.",False
2019-01-08 06:45:00,3842.24,3741.736083984375,3564.51123046875,3764.9169921875,4000.5,5689.83,4250.6,SELL,0.4134,"Downward move of 2.62%. Strength=0.45×vol, Regime=midday.",False
2019-01-08 07:00:00,4000.5,3935.385498046875,3863.986328125,3857.756103515625,4469.13,5999.33,4000.19,SELL,0.2572,"Downward move of 1.63%. Strength=0.28×vol, Regime=midday.",False
2019-01-08 07:15:00,4469.13,4361.3134765625,4123.986328125,4082.64208984375,5469.49,5489.28,3799.38,SELL,0.3813,"Downward move of 2.41%. Strength=0.42×vol, Regime=midday.",False
2019-01-08 07:30:00,5469.49,5235.18896484375,4853.09521484375,5127.74365234375,5689.83,4999.1,3799.88,STRONG SELL,0.677,"Downward move of 4.28%. Strength=0.74×vol, Regime=midday.",False
2019-01-08 07:45:00,5689.83,5595.78125,5151.375,5102.818359375,5999.33,4250.6,3799.39,SELL,0.2612,"Downward move of 1.65%. Strength=0.28×vol, Regime=midday.",False
