datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2020-07-25,733128.5,1239435.6,606481.27,606481.28,2586.3468749999997,2586.3468749999997
2020-07-26,502041.5,1314877.9,472999.72,472999.74,2162.147916666667,2162.147916666667
2020-07-27,685278.4,1189968.9,592490.1900000001,592490.1900000001,2571.8073958333334,2571.8073958333334
2020-07-28,807600.8,1115118.0,654207.16,654207.17,2772.2094791666664,2772.2094791666664
2020-07-29,828260.8,1313324.9,724671.48,724671.49,2667.5437500000003,2667.5437500000003
2020-07-30,673330.3,1282553.8,620591.46,620591.47,2460.8448958333333,2460.8448958333333
2020-07-31,624599.4,1341797.7,585721.91,585721.89,2261.3873958333334,2261.3873958333334
2020-08-01,840797.1,1233721.8,686591.09,686591.05,2606.9432291666667,2606.9432291666667
2020-08-02,594145.2,1208475.8,532451.34,532451.35,2286.0992708333333,2286.0992708333333
2020-08-03,543874.5,1153850.6,494438.42,494438.43,2392.0398958333335,2392.0398958333335
2020-08-04,708009.8,1229015.1,592017.07,592017.05,2518.4163541666667,2518.4163541666667
2020-08-05,694314.0,1460061.2,616641.32,616641.32,2416.9432291666667,2416.9432291666667
2020-08-06,816793.8,1457806.7,713695.03,713695.01,2652.2312500000003,2652.2312500000003
2020-08-07,744926.3,1375121.8,659389.07,659389.07,2544.0944791666666,2544.0944791666666
2020-08-08,745793.9,1231215.2,642839.64,642839.64,2599.9962499999997,2599.9962499999997
2020-08-09,752439.5,1330295.8,662755.87,662755.87,2515.5965625,2515.5965625
2020-08-10,937864.0,1110794.7,751395.76,751395.77,2991.5747916666664,2991.5747916666664
2020-08-11,600131.1,1271346.1,508028.58,508028.57,2335.75,2335.75
2020-08-12,579392.7,1279075.3,493212.0,493211.99,2262.825208333333,2262.825208333333
2020-08-13,618735.2,1337199.4,528264.24,528264.24,2306.720625,2306.720625
2020-08-14,537575.4,1264753.2,490491.67,490491.68,2298.7757291666667,2298.7757291666667
2020-08-15,433162.3,1396863.1,412349.61,412349.61,1635.1558333333332,1635.1558333333332
2020-08-16,511287.7,1447220.8,484577.86,484577.86,1860.054375,1860.054375
2020-08-17,578503.7,1386861.2,540072.9,540072.9,2229.2229166666666,2229.2229166666666
2020-08-18,675639.4,1293739.0,606904.31,606904.31,2430.5040625,2430.5040625
2020-08-19,633265.6,1349751.2,581071.37,581071.36,2390.87375,2390.87375
2020-08-20,566911.2,1432772.3,527403.31,527403.33,2271.0990625,2271.0990625
2020-08-21,546811.4,1434632.4,520960.91,520960.91,2120.7151041666666,2120.7151041666666
2020-08-22,566968.2,1376387.5,524130.6,524130.6,2284.84,2284.84
2020-08-23,533260.0,1329307.3,476772.58,476772.57,2337.0503125,2337.0503125
2020-08-24,637166.2,1153912.1,549681.37,549681.37,2594.06625,2594.06625
2020-08-25,705447.8,1282015.8,629334.01,629334.02,2657.413020833333,2657.413020833333
2020-08-26,630095.6,1343127.6,589012.25,589012.2,2433.5392708333334,2433.5392708333334
2020-08-27,709323.7,1329051.1,648610.24,648610.25,2545.9251041666666,2545.9251041666666
2020-08-28,653278.4,1286855.8,596418.68,596418.68,2515.031770833333,2515.031770833333
2020-08-29,705652.7,1221076.4,590846.49,590846.48,2696.8861458333336,2696.8861458333336
2020-08-30,712441.9,1292720.1,618164.43,618164.43,2648.5441666666666,2648.5441666666666
2020-08-31,810964.0,1193483.2,668916.64,668916.64,2896.482604166667,2896.482604166667
2020-09-01,738271.4,1271672.2,664050.5,664050.5,2780.01125,2780.01125
2020-09-02,776170.6,1202917.6,657925.91,657925.92,2872.650625,2872.650625
2020-09-03,815318.4,1206386.2,690738.07,690738.07,2887.453645833333,2887.453645833333
2020-09-04,785961.3,1187012.7,670289.22,670289.24,2890.6470833333333,2890.6470833333333
2020-09-05,810496.9,1187852.8,699347.14,699347.13,2929.2238541666666,2929.2238541666666
2020-09-06,719855.6,1389441.8,662226.03,662226.02,2552.2767708333336,2552.2767708333336
2020-09-07,754601.0,1401176.2,691183.05,691183.04,2564.3522916666666,2564.3522916666666
2020-09-08,758811.7,1365875.2,697222.98,697222.98,2621.327604166667,2621.327604166667
2020-09-09,811507.8,1281652.9,703258.83,703258.82,2774.7952083333334,2774.7952083333334
2020-09-10,933726.7,1021169.4,708153.66,708153.64,3149.5766666666664,3149.5766666666664
2020-09-11,749412.0,1210010.2,670892.74,670892.75,2710.533125,2710.533125
2020-09-12,674096.1,1254082.2,610613.57,610613.57,2651.2483333333334,2651.2483333333334
2020-09-13,554651.5,1297751.1,502467.97,502467.96,2486.4014583333333,2486.4014583333333
2020-09-14,657508.1,1313862.5,603685.13,603685.14,2549.1675,2549.1675
2020-09-15,608002.5,1347361.4,557857.37,557857.38,2556.0817708333334,2556.0817708333334
2020-09-16,710096.1,1239648.0,619447.0,619447.01,2644.006979166667,2644.006979166667
2020-09-17,659106.3,1209981.3,591049.52,591049.52,2701.4886458333335,2701.4886458333335
2020-09-18,621369.0,1274372.6,564274.57,564274.57,2625.0846875,2625.0846875
2020-09-19,641271.8,1236839.6,579019.54,579019.55,2682.905416666667,2682.905416666667
2020-09-20,627351.1,1261551.7,562640.2,562640.22,2570.451875,2570.451875
2020-09-21,664438.3,1263185.8,610872.64,610872.65,2644.6508333333336,2644.6508333333336
2020-09-22,629126.1,1410398.0,584257.76,584257.74,2493.9969791666667,2493.9969791666667
2020-09-23,610170.1,1431770.4,564623.35,564623.36,2464.139375,2464.139375
2020-09-24,682857.5,1424684.9,631589.75,631589.75,2556.314479166667,2556.314479166667
2020-09-25,796669.8,1473871.7,708232.8,708232.8,2724.2126041666666,2724.2126041666666
2020-09-26,816928.2,1319465.6,730388.16,730388.14,2790.1313541666664,2790.1313541666664
2020-09-27,638581.0,1391924.5,587816.29,587816.28,2520.126875,2520.126875
2020-09-28,689167.3,1364741.9,629730.68,629730.67,2621.0984375000003,2621.0984375000003
2020-09-29,770185.3,1230759.8,668072.76,668072.75,2799.6813541666666,2799.6813541666666
2020-09-30,785390.9,1206677.9,702044.04,702044.04,2790.5736458333336,2790.5736458333336
2020-10-01,754641.2,1355487.6,697610.19,697610.16,2686.6842708333334,2686.6842708333334
2020-10-02,564423.9,1466735.4,517140.33,517140.33,2401.6593749999997,2401.6593749999997
2020-10-03,584707.5,1227650.7,532992.8,532992.8,2501.718854166667,2501.718854166667
2020-10-04,547816.7,1323544.2,504092.14,504092.13,2423.1165625,2423.1165625
2020-10-05,770792.8,1177869.1,662477.72,662477.72,2770.0678125,2770.0678125
2020-10-06,901948.2,1158544.5,782730.8099999999,782730.8099999999,2942.6303125,2942.6303125
2020-10-07,868177.4,1184138.8,768450.47,768450.46,2884.9186458333334,2884.9186458333334
2020-10-08,868072.2,1151331.3,776327.78,776327.81,2862.7478125,2862.7478125
2020-10-09,852644.8,1197175.4,772991.38,772991.4,2773.1592708333333,2773.1592708333333
2020-10-10,880475.4,1271632.7,800428.67,800428.66,2735.8295833333336,2735.8295833333336
2020-10-11,998000.8,1331587.3,833928.13,833928.12,2745.4635416666665,2745.4635416666665
2020-10-12,861779.3,1275031.5,771709.09,771059.12,2673.7198958333333,2673.7198958333333
2020-10-13,813565.2,1335755.8,748020.73,748020.74,2622.1136458333335,2622.1136458333335
2020-10-14,866807.1,1474191.2,794876.95,794876.94,2659.551770833333,2659.551770833333
2020-10-15,957302.0,1406988.9,828310.88,828310.85,2819.6920833333334,2819.6920833333334
2020-10-16,884914.3,1222849.4,789891.31,789891.31,2826.2998958333333,2826.2998958333333
2020-10-17,1008854.0,1149721.5,826652.66,826652.66,3119.7581250000003,3119.7581250000003
2020-10-18,782902.9,1208705.0,730347.37,730347.37,2652.9445833333334,2652.9445833333334
2020-10-19,956284.5,1123517.7,779784.14,779784.14,3124.644166666667,3124.644166666667
2020-10-20,891338.8,1139656.4,769068.47,769068.47,3099.81625,3099.81625
2020-10-21,799152.0,1215626.5,718094.14,718094.15,2854.7955208333333,2854.7955208333333
2020-10-22,775952.7,1193082.4,699837.69,699837.69,2840.8685416666667,2840.8685416666667
2020-10-23,742382.1,1266074.3,681377.9,681377.9,2691.7175,2691.7175
2020-10-24,642615.4,1297561.9,593517.42,593517.42,2552.3065625,2552.3065625
2020-10-25,529851.3,1356800.4,492142.26,492142.26,2404.138125,2404.138125
2020-10-26,704477.9,1299320.8,647905.67,647905.67,2670.8392708333336,2670.8392708333336
2020-10-27,747077.7,1217649.7,674528.4,674528.4,2665.0211458333333,2665.0211458333333
2020-10-28,788936.3,1297718.2,700334.96,694729.71,2772.3157291666666,2772.3157291666666
2020-10-29,772739.1,1302728.6,706964.02,704545.79,2684.7394791666666,2684.7394791666666
2020-10-30,775796.5,1289210.5,713569.02,713569.02,2649.8157291666666,2649.8157291666666
2020-10-31,759479.2,1297589.3,694694.84,694694.84,2692.0446875000002,2692.0446875000002
2020-11-01,679747.7,1416639.8,631151.9,631151.9,2562.2488541666667,2562.2488541666667
2020-11-02,802183.0,1344561.1,717546.51,717546.5,2799.6957291666663,2799.6957291666663
2020-11-03,865382.9,1192363.9,718703.95,718703.95,2962.3733333333334,2962.3733333333334
2020-11-04,966290.4,1079449.1,773426.41,773426.4,3229.74,3229.74
2020-11-05,1004762.1,1138416.2,819059.33,819059.33,3215.2785416666666,3215.2785416666666
2020-11-06,852799.8,1175586.1,726944.76,726944.76,3043.5171875,3043.5171875
2020-11-07,761549.8,1307860.1,691550.43,691550.4299999999,2798.591875,2798.591875
2020-11-08,653538.5,1374420.1,600918.27,600918.24,2568.961979166667,2568.961979166667
2020-11-09,825665.0,1242709.2,710130.8099999999,710130.79,2970.655729166667,2970.655729166667
2020-11-10,841410.8,1339252.2,751563.87,751563.87,2865.5441666666666,2865.5441666666666
2020-11-11,739547.4,1375601.2,665485.93,665485.94,2697.4432291666667,2697.4432291666667
2020-11-12,824378.1,1209658.9,710621.19,710621.18,2922.76375,2922.76375
2020-11-13,767867.1,1330679.0,700261.36,700261.35,2704.162604166667,2704.162604166667
2020-11-14,506403.6,1446927.5,470283.2,470283.21,2377.1827083333333,2377.1827083333333
2020-11-15,411022.3,1607973.0,380495.01,380495.0,2126.2140624999997,2126.2140624999997
2020-11-16,520726.1,1490533.5,495011.66,495011.67,2388.95125,2388.95125
2020-11-17,639884.4,1286879.3,591425.51,591425.51,2623.6371875,2623.6371875
2020-11-18,723148.9,1243925.4,639681.02,639681.02,2700.0113541666665,2700.0113541666665
2020-11-19,798897.0,1208933.6,687519.33,687519.32,2904.1281249999997,2904.1281249999997
2020-11-20,785678.4,1139491.5,679491.32,679491.3,2917.4051041666667,2917.4051041666667
2020-11-21,853369.9,1101804.6,707348.45,707348.44,3026.939895833333,3026.939895833333
2020-11-22,696707.4,1335860.9,635943.9,635943.88,2563.065416666667,2563.065416666667
2020-11-23,850768.4,1308575.2,757259.71,757259.71,2894.0831249999997,2894.0831249999997
2020-11-24,873402.5,1266073.8,748210.98,748210.99,2953.1985416666666,2953.1985416666666
2020-11-25,664102.7,1283032.9,600866.67,600866.68,2531.7544791666664,2531.7544791666664
2020-11-26,643696.7,1323815.5,578392.28,578392.27,2503.763645833333,2503.763645833333
2020-11-27,579112.6,1393101.5,536538.1,536538.1,2349.999479166667,2349.999479166667
2020-11-28,580899.6,1371743.8,523203.55,523203.55,2446.5558333333333,2446.5558333333333
2020-11-29,616518.8,1436604.7,556851.38,556851.38,2479.8338541666667,2479.8338541666667
2020-11-30,752341.8,1338553.4,635956.38,635956.37,2679.255,2679.255
2020-12-01,646787.8,1236438.2,572069.79,572069.78,2679.1619791666667,2679.1619791666667
2020-12-02,695003.8,1261466.8,624620.74,624620.74,2709.983854166667,2709.983854166667
2020-12-03,749029.6,1344619.7,685393.02,685393.0,2734.3837500000004,2734.3837500000004
2020-12-04,753177.4,1297463.0,667437.06,667437.08,2705.1640625,2705.1640625
2020-12-05,830626.6,1233585.6,687755.89,687755.89,2913.104479166667,2913.104479166667
2020-12-06,740241.6,1320595.4,667776.23,667776.23,2625.657708333333,2625.657708333333
2020-12-07,765306.8,1313668.9,685717.36,685717.36,2655.1705208333333,2655.1705208333333
2020-12-08,719304.3,1431244.2,658448.7,658448.7,2562.9005208333333,2562.9005208333333
2020-12-09,673988.0,1421735.7,616413.75,616413.74,2577.1154166666665,2577.1154166666665
2020-12-10,712987.7,1424794.7,654143.13,654143.14,2552.2752083333335,2552.2752083333335
2020-12-11,733765.2,1457706.8,665199.9,665199.9,2573.8563541666667,2573.8563541666667
2020-12-12,744623.5,1470606.6,680516.32,680516.33,2608.938333333333,2608.938333333333
2020-12-13,688694.8,1661913.8,625581.51,625581.5,2540.3219791666666,2540.3219791666666
2020-12-14,802303.7,1590226.7,714054.56,714054.55,2639.968229166667,2639.968229166667
2020-12-15,748330.8,1527611.3,681326.66,681326.65,2599.3171875000003,2599.3171875000003
2020-12-16,817153.5,1561666.2,729957.18,729957.2,2636.5919791666665,2636.5919791666665
2020-12-17,1006411.4,1446082.6,793317.74,793317.72,2893.203229166667,2893.203229166667
2020-12-18,1012864.5,1417192.7,794845.3,794845.27,3012.876770833333,3012.876770833333
2020-12-19,965303.8,1408543.9,786200.01,786917.3,2999.94375,2999.94375
2020-12-20,938077.5,1458268.0,821488.93,821488.95,2808.6289583333332,2808.6289583333332
2020-12-21,1065328.3,1322056.6,754405.92,754405.92,3178.058333333333,3178.058333333333
2020-12-22,959760.6,1389130.5,738669.0599999999,738669.05,3048.6646875,3048.6646875
2020-12-23,981811.1,1293983.9,765437.68,765437.68,3199.9673958333333,3199.9673958333333
2020-12-24,888549.2,1273558.5,711959.2,711959.2,3043.624479166667,3043.624479166667
2020-12-25,946604.4,1365476.6,779415.55,779415.56,3012.070833333333,3012.070833333333
2020-12-26,1067883.7,1319146.3,809705.72,809705.71,3249.0713541666664,3249.0713541666664
2020-12-27,873788.0,1438184.7,778640.11,778640.12,2829.7801041666667,2829.7801041666667
2020-12-28,924379.3,1475375.5,828184.74,828184.75,2925.9851041666666,2925.9851041666666
2020-12-29,903705.7,1385486.2,802762.77,802762.79,2936.6809375,2936.6809375
2020-12-30,970916.7,1356303.1,827124.56,827124.56,3074.6102083333335,3074.6102083333335
2020-12-31,964304.4,1352323.6,813014.8,813014.8,3137.0590625,3137.0590625
2021-01-01,887490.1,1181684.8,690037.9,690037.9,3268.3423958333333,3268.3423958333333
2021-01-02,986976.3,1236358.6,726891.01,726891.01,3546.0530208333334,3546.0530208333334
2021-01-03,799950.7,1501894.7,708644.82,708644.82,2836.9317708333333,2836.9317708333333
2021-01-04,840064.1,1392404.8,742794.0599999999,742794.05,2888.828229166667,2888.828229166667
2021-01-05,888206.5,1322115.6,760823.52,760823.52,3030.4492708333332,3030.4492708333332
2021-01-06,919249.2,1329317.4,765704.25,765704.22,3105.0031249999997,3105.0031249999997
2021-01-07,808071.4,1297168.6,691673.06,691673.05,2906.2843749999997,2906.2843749999997
2021-01-08,761171.3,1359449.3,662508.15,662508.13,2750.59625,2750.59625
2021-01-09,812674.9,1311851.9,717511.37,717511.35,2761.0231249999997,2761.0231249999997
2021-01-10,773377.1,1321628.3,693722.05,693722.08,2664.1382291666664,2664.1382291666664
2021-01-11,954942.7,1121754.0,677880.27,677880.27,3342.2058333333334,3342.2058333333334
2021-01-12,912899.8,1203797.4,730373.66,730373.65,3248.3355208333337,3248.3355208333337
2021-01-13,909350.9,1219554.6,724522.0,724521.99,3225.2759375,3225.2759375
2021-01-14,804632.5,1217368.1,656181.68,656181.68,3032.738020833333,3032.738020833333
2021-01-15,764670.9,1281192.7,626988.61,626988.63,2996.9971874999997,2996.9971874999997
2021-01-16,774098.2,1281660.8,636444.78,636444.78,2959.2790625,2959.2790625
2021-01-17,777370.7,1268783.7,662977.28,662977.29,2861.1729166666664,2861.1729166666664
2021-01-18,964526.3,1156589.0,668295.09,668295.1,3544.4269791666666,3544.4269791666666
2021-01-19,965998.5,1254621.7,733675.85,733675.84,3617.9903125,3617.9903125
2021-01-20,1064642.4,1219367.8,775288.74,775288.74,3845.2663541666666,3845.2663541666666
2021-01-21,962398.6,1406637.1,790983.96,790983.96,3380.3440625000003,3380.3440625000003
2021-01-22,971826.6,1417927.7,796118.03,796118.04,3313.948854166667,3313.948854166667
2021-01-23,1047755.5,1325259.0,795915.37,795915.37,3612.074583333333,3612.074583333333
2021-01-24,890771.1,1387665.4,745849.58,745849.57,3032.1275,3032.1275
2021-01-25,1004084.8,1296635.4,764722.93,764722.93,3540.9691666666663,3540.9691666666663
2021-01-26,722655.0,1451385.0,633948.13,633948.14,2758.238125,2758.238125
2021-01-27,995206.2999999999,1260856.9,723665.47,723665.47,3525.1828124999997,3525.1828124999997
2021-01-28,983640.3,1270316.9,777190.6,777190.59,3496.2062499999997,3496.2062499999997
2021-01-29,963273.1,1331042.7,790949.3,790949.3,3334.5479166666664,3334.5479166666664
2021-01-30,921694.3,1343681.0,757347.71,757347.7,3278.4635416666665,3278.4635416666665
2021-01-31,882960.5,1326243.0,706624.91,706624.92,2961.8344791666664,2961.8344791666664
2021-02-01,965147.1,1143302.4,683621.1,683621.13,3800.924375,3800.924375
2021-02-02,954975.2,1172830.0,712997.25,712997.27,3704.744479166666,3704.744479166666
2021-02-03,955624.9,1147233.4,708818.18,708818.15,3650.0222916666667,3650.0222916666667
2021-02-04,951909.1,1263775.5,744650.22,744650.23,3393.8196875,3393.8196875
2021-02-05,912836.0,1140844.0,704337.6,704337.61,3413.6955208333334,3413.6955208333334
2021-02-06,918601.6,1221492.8,744241.42,744241.4,3381.189791666666,3381.189791666666
2021-02-07,762222.7,1262595.4,647214.31,647214.3,2845.171770833333,2845.171770833333
2021-02-08,874268.9,1204605.3,728925.67,728925.65,3194.0021875,3194.0021875
2021-02-09,877754.2,1189538.3,742344.53,742344.53,3200.1140625000003,3200.1140625000003
2021-02-10,982660.3,1243841.1,825631.79,825631.79,3250.9140625,3250.9140625
2021-02-11,968043.4,1293494.9,819939.17,819939.19,3272.776354166667,3272.776354166667
2021-02-12,949385.0,1274764.6,794871.72,794871.71,3331.5944791666666,3331.5944791666666
2021-02-13,910780.5,1324600.1,764627.38,764627.37,3107.3669791666666,3107.3669791666666
2021-02-14,845438.4,1389094.0,722546.4,722546.4,2863.1896875,2863.1896875
2021-02-15,975999.6,1252445.0,768694.03,768694.05,3403.7490624999996,3403.7490624999996
2021-02-16,932596.1,1227315.8,755654.58,755654.57,3368.8072916666665,3368.8072916666665
2021-02-17,799089.7,1302027.9,678586.98,678587.0,3044.5809375000003,3044.5809375000003
2021-02-18,853507.2,1371796.9,728490.77,728490.77,3060.087916666667,3060.087916666667
2021-02-19,824164.0,1267381.7,686212.54,686212.54,3184.7097916666667,3184.7097916666667
2021-02-20,902383.1,1270558.6,723348.82,723348.82,3328.0760416666667,3328.0760416666667
2021-02-21,728575.0,1368968.3,611914.65,611914.67,2853.466770833333,2853.466770833333
2021-02-22,798547.6,1212062.2,639711.88,639711.87,3216.3761458333333,3216.3761458333333
2021-02-23,900200.1,1209076.8,719036.95,719036.9400000001,3305.7918750000003,3305.7918750000003
2021-02-24,1034225.1,1157683.7,805147.41,805147.43,3665.361354166667,3665.361354166667
2021-02-25,1048514.0,1074575.1,759510.46,759510.45,4005.5477083333335,4005.5477083333335
2021-02-26,1034871.1,1042084.9,749426.17,749426.18,4132.406770833333,4132.406770833333
2021-02-27,1063188.9,997720.6,768774.76,768774.75,4535.585416666667,4535.585416666667
2021-02-28,929283.8,1113955.1,757449.65,757449.64,3435.8916666666664,3435.8916666666664
2021-03-01,932250.4,1042649.3,745718.17,743554.22,4001.3527083333333,4001.3527083333333
